OSM_ID;type;lat;lon;addr:postcode;addr:street;addr:housenumber;amenity;name;opening_hours;cuisine
5343112877;node;47.3987529;8.5924125;8051;Mattenhof;4;cafe;Bäckerei Café Mattenhof;"Mo-Fr 07:00-18:30; Sa 07:00-17:00; Su 08:30-17:00";
5344545424;node;47.3517143;8.560923;;;;cafe;Kornsilo;"Mo-Fr 08:00-17:00; Sa,Su 09:00-17:00";
5354821207;node;47.3687901;8.533995;8002;Stockerstrasse;55;restaurant;Vemezza;Mo-Fr 10:00-21:00, Sa 11:00-21:00;
5354821208;node;47.3390452;8.5200657;8041;Maneggstrasse;73;cafe;Ristorante La Filanda;"Mo-We 06:30-18:30; Th-Sa 06:30-22:00; Su 07:30-17:00; PH 07:30-17:00";sandwich
5356681393;node;47.3670179;8.5479767;8001;Stadelhoferstrasse;8;cafe;Caffè Spettacolo;Mo-Fr 06:00-14:00;
5370500717;node;47.4114406;8.5253692;8046;Wehntalerstrasse;289;fast_food;Ayverdi's;Mo-Su 11:00-23:00;"kebab;pizza"
5370500827;node;47.4113526;8.5261671;;;;fast_food;Sultan Sofrasi;;turkish
5377673114;node;47.4192953;8.5052369;8046;Wehntalerstrasse;551;restaurant;Brasil-Grill;"Tu-Sa 18:00-23:00; Su 12:00-15:00, 18:00-23:00";steak_house
5378024770;node;47.3679354;8.5350652;8002;Bleicherweg;44;fast_food;Happy Chef;"Mo-Fr 10:30-19:30; Sa 11:30-17:30; PH closed";"kebab;burger;italian"
5380840438;node;47.4168848;8.5456171;8050;Schaffhauserstrasse;442;fast_food;Dieci Pizzakurier;"Mo-We 11:00-13:30, 17:00-22:00; Th-Sa 11:00-13:30, 17:00-23:00; Su 11:00-22:00";pizza
5386900841;node;47.3827555;8.5505487;8006;Landoltstrasse;7;fast_food;Dieci Pizzakurier;"Mo-We 11:00-13:30, 17:00-22:00; Th-Sa 11:00-13:30, 17:00-23:00; Su 11:00-22:00";pizza
5386923026;node;47.3817952;8.5169649;8004;Hohlstrasse;204;fast_food;Dieci Pizzakurier;"Mo-We 11:00-13:30, 17:00-22:00; Th-Sa 11:00-13:30, 17:00-23:00; Su 11:00-22:00";pizza
5390216932;node;47.3647126;8.6019606;;;;restaurant;Clubhaus TC Im Hau;;
5390216941;node;47.3656303;8.5892791;;;;cafe;TCW Bistro;;
5390216944;node;47.3831358;8.5756144;;;;restaurant;Clubhaus TC Fluntern;;
5390216945;node;47.4235012;8.4922155;;;;restaurant;Clubhaus TC Valsana;;
5390216952;node;47.4097583;8.5584053;;;;restaurant;Clubhaus TC Escher-Wyss;;
5390216987;node;47.3541229;8.502489;;;;restaurant;Clubhaus TC Bachtobel;;
5390216988;node;47.3526531;8.5052902;;;;restaurant;Clubhaus TC Uetliberg;"Tu-Su 10:00-21:00 ""bei schönem Wetter""";
5395977447;node;47.3666252;8.5443755;;;;fast_food;Bistro Grill am See;;
5414612344;node;47.409223;8.5431021;;;;cafe;Billiard Golden 8;;
5422953724;node;47.3844486;8.5283789;;Josefstrasse;140;fast_food;Vegi-Time;;
5427821057;node;47.3862517;8.5287289;8005;Quellenstrasse;49;restaurant;Tadka;"Mo-Fr 11:30-14:00, 18:00-22:30; Sa-Su 09:00-22:30";indian
5429035465;node;47.3889173;8.5222924;8005;Heinrichstrasse;239;restaurant;Kitchen Republic;"Mo-Th 11:30-22:00; Fr-Sa 11:30-22:30; Su 12:00-22:00";"asian;sushi;burger;poke;korean;dumpling"
5429035472;node;47.3798059;8.5257791;8004;Nietengasse;18;restaurant;Gaucho;"Tu-Fr 11:30-14:00, 18:30-23:00; Sa 18:30-23:00";steak_house
5431084537;node;47.3628273;8.5491405;;;;restaurant;Veganvelo;"Mo-Fr 11:30-13:30;PH closed";
5435311170;node;47.4106932;8.5695925;8050;Wallisellenstrasse;485;restaurant;Pizzeria Ecke;;"italian;pizza"
5448597419;node;47.3812998;8.5158637;8004;Ernastrasse;30;cafe;Steiner Flughafebeck;"Mo-Fr 07:00-18:30; Sa 07:00-15:00; Su 08:00-15:00";
5479452522;node;47.3870802;8.500985;8048;Hohlstrasse;451;restaurant;Azzurro;Mo-Fr 11:00-14:00, Mo-Sa 18:00-23:00;"italian;pizza"
5497101349;node;47.3739705;8.5482357;;;;restaurant;Mensa UZH Zentrum (Obere Mensa);Mo-Fr 11:00-14:30;regional
5497101350;node;47.3738499;8.5482495;;;;restaurant;Mensa UZH Zentrum Mercato (Untere Mensa);Mo-Fr 11:00-14:30,17:00-19:00,10:00-19:30;regional
5516953836;node;47.3721385;8.5319295;8001;Selnaustrasse;25;cafe;Kraftwerk;"Mo-We 08:00-22:00; Th-Fr 08:00-24:00; Sa-Su off";
5523844362;node;47.4188259;8.5447133;;;;fast_food;Michele Calleri;;
5533971968;node;47.3936238;8.5287193;8037;Nordstrasse;223;restaurant;Vegan Troja;"Tu-Th 09:00-14:00, 17:00-22:30; Fr-Sa 09:00-14:00, 17:00-23:30; Su 15:00-22:30";fast_food
5557782724;node;47.3726893;8.5262165;8004;Grüngasse;4;cafe;Coffee;"Mo-Fr 08:00-18:00; Sa 09:00-17:00";"breakfast;coffee_shop;cafe;cake"
5559734861;node;47.3727983;8.5252812;8004;Gartenhofstrasse;24;cafe;Bros Beans & Beats;"Mo-Fr 08:00-20:00; Sa-Su 10:00-18:00";"coffee_shop;breakfast;brunch;drinks"
5577702376;node;47.3919503;8.4912592;8048;Vulkanplatz;2;restaurant;Bunt;Mo-Fr 07:00-21:00;"regional;meat"
5584394319;node;47.374705;8.5127117;;Martastrasse;145;restaurant;Grotto Reale;Mo-Fr 11:45-14:00, Mo-Su 17:45-23:00;italian
5584578722;node;47.3915889;8.4883066;8048;Altstetterplatz;11;restaurant;Negishi Sushi Bar;Mo-Su 11:00-21:30;sushi
5590507839;node;47.3933799;8.5116542;8005;Hardturmstrasse;161;restaurant;Peking Garden;"Mo-Tu 11:00-15:00; We-Sa 11:00-23:00; Su 16:00-23:00; PH off";chinese
5597060141;node;47.3714214;8.5162476;;;;fast_food;Les délices d'orient;;lebanese
5607810921;node;47.3888471;8.4950699;8048;Hohlstrasse;485;restaurant;LETO;"Mo-Fr 08:00-15:00; Sa 09:00-16:00";sandwich
5631126821;node;47.3650602;8.5328569;8002;Alfred-Escher-Strasse;11;restaurant;Vee's Bistro;Mo-Fr 11:30-14:00, Mo-Sa 17:30-22:00;thai
5635232716;node;47.4024365;8.4987745;;;;fast_food;Hong Kong Take-Away;"Tu-Fr 11:00-14:00, 17:00-20:00; Sa 11:30-16:00";chinese
5648366364;node;47.3737144;8.5349054;8001;Löwenstrasse;11;fast_food;Zapote;"Mo-Fr 11:00-15:00,17:30-20:00; Sa 11:00-20:00";tex-mex
5652355497;node;47.3725993;8.5199113;;;;fast_food;Satrina;;
5652355500;node;47.3716047;8.5211695;;;;restaurant;Uto;;
5652355503;node;47.3742445;8.5179137;8003;Weststrasse;172;fast_food;Ecke West;Mo-Sa 17:00-04:00, Su 15:00-03:00;pizza
5652355504;node;47.3739092;8.518025;8003;Weststrasse;169;cafe;169 West;"We-Fr 08:00-22:00; Sa 10:00-22:00; Su 10:00-18:00";
5653594946;node;47.3710705;8.5162401;8003;Aemtlerstrasse;13;fast_food;Richie’s Chicken;;
5653594951;node;47.3678146;8.5359333;8002;Bleicherweg;19;restaurant;Ona Poké;"Mo-Fr 07:00-22:00; Sa 10:00-18:00";
5653783775;node;47.3798658;8.5061904;;;;restaurant;Ayverdi's;"Su-Th 11:00-22:00; Fr,Sa 11:00-23:00";kebab
5653960458;node;47.3560249;8.6009276;;;;cafe;Cafeteria;Mo-Fr 14:00-17:00;
5658634795;node;47.3678375;8.5359954;8002;Bleicherweg;19;fast_food;dean&david;"Mo-Th 07:00-20:00; Fr 07:00-18:00; Sa 11:00-15:00; Su,PH off";"salad;sandwich"
5663143938;node;47.368301;8.5395473;8001;Bahnhofstrasse;9;cafe;John Baker;"Mo-Fr 07:00-18:30; Sa 08:00-17:00";
5670095833;node;47.3769342;8.5393403;;;;restaurant;La Soupière;Mo-Fr 11:30-14:00, Mo-Sa 18:30-23:00;french
5673051843;node;47.3769757;8.5393361;;;;cafe;Café Gourmet;Mo-Su 07:00-21:00;
5677762208;node;47.4025745;8.5917839;;;;cafe;GZ Hirzenbach Cafeteria;"Tu-Fr 14:00-18:00; Th 10:00-18:00; Sa 12:00-17:00";
5677762209;node;47.359245;8.5540563;;;;cafe;GZ Riesbach Cafeteria;Tu 09:00-18:00, We 09:00-21:00, Th 09:30-18:00, Fr 14:00-18:00, Sa 09:30-13:00;
5677762210;node;47.424674;8.5437981;;Hertensteinstrasse;20;cafe;GZ Seebach Café am Bach;"Mo-Fr 08:30-18:00; Th 08:30-20:00; Sa[2] 13:00-17:00; Sa[-1] 13:00-17:00";
5677763325;node;47.3450557;8.5358337;;;;cafe;GZ Wollishofen Bistro am See;"Su-Fr 11:00-18:00; Sa 11:00-18:00 ""bei trockenem Wetter""";
5677763326;node;47.4077564;8.545753;;;;cafe;GZ Oerlikon Café;Mo-Fr 09:00-17:00;
5688081972;node;47.3487199;8.5682582;;;;restaurant;EPI Park Restaurant;"Mo-Fr 07:30-17:00; Sa-Su 10:00-16:30";
5688147984;node;47.3629249;8.5497941;8008;Seefeldstrasse;40;cafe;WonderWaffel;"Mo-Th 10:00-21:00; Fr 10:00-22:00; Sa 10:00-23:00; Su 10:00-20:00";waffle
5694462820;node;47.386196;8.5221215;8005;Viaduktstrasse;69;restaurant;Restaurant Viadukt;"Mo-Fr 08:00-24:00; Sa 09:00-24:00; Su 10:00-24:00";
5711550619;node;47.3912171;8.5097545;;;;restaurant;Neni;"Mo-Fr 06:30-23:00; Sa-Su 07:30-23:00";
5711550620;node;47.390952;8.5098779;;;;restaurant;Tlako;"Mo-Th 09:00-14:00,17:30-21:00; Fr 09:00-14:00,17:30-22:00; Sa 17:00-22:00";mexican
5713445026;node;47.3345966;8.5343985;8038;Kalchbühlstrasse;118;cafe;Kafi Chalchbüel;Mo-Su 14:00-17:00;
5733725987;node;47.4143458;8.5493905;;;;restaurant;Mensa UZH Binzmühle;Mo-Th 07:45-14:30, Fr 07:45-16:30;regional
5733725988;node;47.3744739;8.5530008;;;;cafe;Cafeteria UZH Zentrum für Zahnmedizin (ZZM);"Mo-Fr 07:00-17:00; Jul 15-Aug 17 Mo-Fr 07:00-16:00";regional
5733725989;node;47.373192;8.5506493;;;;cafe;Cafeteria UZH Rämistrasse;"Mo-Th 07:30-17:00, Fr 07:30-16:00; Jun 4-Sep 14 Mo-Fr 07:30-15:00; Jul 16-Aug 20, Sep 10 off";regional
5733725990;node;47.3745186;8.5487348;;;;fast_food;Mensa UZH Zentrum (Lichthof Rondell);Mo-Fr 07:30-16:00,11:00-14:00;regional
5741495351;node;47.4154095;8.5433938;;;;restaurant;Jungholz;Mo-Fr 07:30-19:15, Sa 07:30-15:30;
5741642320;node;47.3877848;8.4969898;;;;restaurant;Napi's;"Mo-Fr 11:30-14:30,17:30-22:00; Sa,Su 11:30-22:00";
5758549607;node;47.3712595;8.5376179;8001;Nüschelerstrasse;6;restaurant;La Bottega di Mario;"Mo-Sa 11:30-23:00; Jul 21-Aug 12 off; PH,Su off";regional
5759001721;node;47.3720038;8.5348353;;;;cafe;Boréal Coffee;"Mo-Fr 07:00-17:30; Sa 09:00-18:00; PH,Su 09:00-17:00";
5766553153;node;47.4165328;8.5555179;;;;restaurant;RLB Restaurant Leutschenbach;;italian
5773426743;node;47.3712945;8.5198657;8003;Zentralstrasse;25;cafe;Camping Café;;
5779072523;node;47.3850743;8.4924041;8048;Buckhauserstrasse;22;restaurant;Lunchmarket;Mo-Fr 11:00-14:00;
5803645580;node;47.3794846;8.5272309;;;;pub;Bar Rossi;"Mo-Th 17:00+; Fr 17:00-04:00, Sa 20:00-04:00";
5803645581;node;47.3802073;8.5263721;;Schöneggstrasse;21;fast_food;Phuket Thai Food;"Mo-Sa 10:00-22:00; Su 12:00-22:00";thai
5803645582;node;47.3805838;8.5261448;;;;restaurant;Roi-Et;Mo-Fr 11:30-14:00, Mo-Sa 18:00-23:30;thai
5804308328;node;47.3808192;8.5106323;;;;restaurant;Restaurant Bullinger;10:00-17:00;
5829856430;node;47.3781604;8.5300866;8004;Kanonengasse;33;pub;Kater;;
5856744292;node;47.4079984;8.5471802;8050;Schwamendingenstrasse;10;restaurant;Asiaway;;"asian;vietnamese"
5859687885;node;47.3643245;8.5478329;8008;;;restaurant;Japan saku;"Tu-Th 11:30-14:00, 18:00-21:00; Fr 11:30-14:00, 17:30-21:00; Sa 17:30-21:00";japanese
5863763246;node;47.393648;8.5286307;;;;fast_food;Troja;;
5888416187;node;47.3569676;8.5586356;;;;restaurant;Hammam Salon;;"moroccan;mediterranean"
5892893019;node;47.3711803;8.5418034;;;;restaurant;Storchen;;"barbecue;regional"
5892967494;node;47.369741;8.5340668;8001;Brandschenkestrasse;5;restaurant;Nice Gastrobar;Mo-Fr 11:00-23:00, Sa 09:00-17:00;
5892967512;node;47.3691396;8.5341653;;;;fast_food;Miggs Mix Sandwiches;"Mo-Fr 07:00-14:00; PH closed";sandwich
5893045413;node;47.3720354;8.5417883;;;;cafe;ConorMccreedy Studio;;
5894419985;node;47.3666944;8.5361051;;;;restaurant;parkhuus;;
5924367485;node;47.3737799;8.5285146;;Stauffacherstrasse;35;restaurant;Mythos;"Mo-Sa 11:00-22:00; Su 12:00-20:00";greek
5938746755;node;47.3833287;8.541864;;;;fast_food;Curry Corner;;indian
5940193689;node;47.3713843;8.5431142;;;;restaurant;Zunfthaus zur Haue;"Tu-Sa 10:30-21:30; PH closed";"regional;mediterranean"
5945878069;node;47.3759287;8.5276269;8004;Bäckerstrasse;62;restaurant;Garbo;;
5961108501;node;47.3727284;8.5429449;8001;Limmatquai;70;cafe;Joe & The Juice;;coffee_shop
5968299470;node;47.3873566;8.5244538;8005;Viaduktstrasse;20;cafe;St. Jakob Beck;"Mo-Fr 07:00-18:30; Sa 09:00-16:00";
5976303007;node;47.3778441;8.5295709;8004;Zwinglistrasse;3;restaurant;Tokyo Tapas;;japanese
5981244259;node;47.371481;8.5430801;;;;restaurant;SO;"Mo-Fr 11:45-14:00,18:00-24:00; Sa 18:00-24:00; PH closed";pizza
6034418295;node;47.3701616;8.5415915;8001;Münsterhof;20;cafe;ViCafe;"Mo-Fr 07:30-16:00; Sa 10:00-17:00; Su10:00-17:00";
6051529302;node;47.3545436;8.5266648;8002;Brunaustrasse;61;fast_food;EATbyalex LAB;Su-Th 15:30-16:30;"plant-based;whole_food;organic;plant_based"
6066072455;node;47.3702583;8.5182401;8003;Birmensdorferstrasse;169;fast_food;Con Gusto;;pizza
6077387385;node;47.3786743;8.5437404;8001;;;restaurant;So Chill;;turkish
6088167554;node;47.4113298;8.5454049;;;;fast_food;Subway;Mo-Th 09:00-24:00, Fr 09:00-01:00, Sa 10:00-01:00, Su 10:00-22:00;
6104251261;node;47.3674016;8.5792193;;;;restaurant;Degenried;;regional
6193192918;node;47.4228696;8.5417788;8052;Seebacherstrasse;65;restaurant;Restaurant Bürgli;;regional
6205732851;node;47.3919608;8.5390827;8006;Hotzestrasse;65;fast_food;Con Gusto;;pizza
6214525777;node;47.3677807;8.505399;;;;restaurant;Vrenelisgärtli;"Su-Tu 09:00-19:00; We,Sa 09:00-22:00; Th,Fr 10:00-20:00";"swiss;regional"
6236201160;node;47.3726024;8.5259826;8004;Grüngasse;7;pub;BIERlab;"Tu-Fr 17:00-24:00; Sa 14:00-24:00; Su 14:00-20:00";
6237854060;node;47.3754832;8.5764555;;;;fast_food;;;
6263459303;node;47.3851331;8.4945086;8048;Badenerstrasse;587;restaurant;Marmite Tasty;;
6284033411;node;47.3763392;8.5341397;8004;Kasernenstrasse;77b;fast_food;Burgermeister;"Mo-Th 11:00-23:00; Fr-Sa 11:00-04:00; Su 12:00-23:00";burger
6291397880;node;47.3714084;8.5297694;8004;Ernst-Nobs-Platz;1;cafe;Mademoiselle Nobs;"Mo-We 09:00-18:00; Th,Fr 09:00-21:00";coffee_shop
6297866205;node;47.3734542;8.5358956;8001;Uraniastrasse;31;restaurant;Rice Story;"Mo-Fr 11:00-14:30; Sa 11:00-19:00";korean
6299502089;node;47.3666017;8.5575853;;;;restaurant;Europa;;
6337148508;node;47.3731521;8.5436419;;Rosengasse;10;restaurant;Restaurant Swiss Chuchi;Mo-Su 11:30-23:15;
6343148993;node;47.3965002;8.5409347;;Schaffhauserstrasse;126;fast_food;Züri Bistro;"Mo-Fr 09:00-23:00; Sa, Su 10:00-23:00";"kebab;falafel"
6350718195;node;47.3992912;8.5401245;8057;Anna-Heer-Strasse;2;restaurant;Restaurant Bar Anna;"Tu-Fr 07:00-16:30; Sa 15:00-24:00";swiss
6419499962;node;47.3845104;8.5001586;;;;cafe;Maximus;;
6483410885;node;47.3883286;8.5259591;8005;;;fast_food;Banh Mi;Mo-Fr 11:30-14:00,16:00-20:00;vietnamese
6514786485;node;47.3824213;8.5297861;8005;Langstrasse;200;cafe;Jamaican Flavour;"Mo-Fr 07:30-18:00; Sa 10:00-18:00";
6515366866;node;47.3762445;8.5339863;8004;Kasernenstrasse;77b;restaurant;Brooklyn Burgermeister;"Mo-Th 11:00-23:00; Fr,Sa 11:00-24:00; Su 12:00-22:00";burger
6537567763;node;47.3857133;8.5020402;;;;fast_food;Mediacampus;"Mo-Th 09:00-16:00; Fr 09:00-15:00";regional
6541772271;node;47.4178276;8.5460313;;;;restaurant;Taste-It;;"burger;shakes"
6543303228;node;47.3771884;8.5132497;8004;Badenerstrasse;298;restaurant;Be Heroes;Tu-Fr 10:00-14:00, Tu-Su 17:00-22:00;
6543304881;node;47.376186;8.5153905;;;;restaurant;Delicias latinas Zurich;;colombian
6549508262;node;47.3705792;8.5406702;8001;In Gassen;5;restaurant;Le Relais de l'Entrecôte;;steak_house
6551162308;node;47.3782294;8.5360587;8001;;;fast_food;Hitzberger;"Mo-Fr 06:00-21:00; Sa,Su 07:00-20:00";
6551162309;node;47.378223;8.5360911;8001;;;fast_food;Kaimug;"Mo-Fr 10:30-21:00; Sa,Su 10:30-20:00";thai
6551162311;node;47.3782093;8.536153;8001;;;fast_food;Pizza;Mo-Su 10:30-22:00;
6569753582;node;47.3892343;8.5250511;8005;Limmatstrasse;268-270;restaurant;Tschingg;Su-Fr 10:00-20:00, Sa 10:00-22:00;pasta
6569935426;node;47.3881831;8.4865271;8048;Altstetterstrasse;146;restaurant;Burgermeister;;burger
6570246071;node;47.3862462;8.49827;8048;Baslerstrasse;50;fast_food;Popeyes;"Mo-Sa 09:00-23:00; Su 11:00-23:00";chicken
6584138273;node;47.3672293;8.5036536;;;;cafe;Kafi GZ Heuried;Mo-Su 14:30-18:00;
6588854822;node;47.3800795;8.4862915;;;;cafe;GZ Bachwiesen Kafi;"Mo,Su 14:00-17:30; Tu-Fr 10:00-17:30";
6602377278;node;47.360005;8.5942694;;;;cafe;Kafi Tasse;"Mo 09:00-12:00; Tu-Fr 09:00-12:00,13:30-18:00; We 09:00-18:00; Oct-Mar Su 10:00-17:00";
6611831030;node;47.3886514;8.4838939;;Jakob-Fügli-Strasse;6;restaurant;Piratino;Mo-Su 10:00-23:00;italian
6652974153;node;47.3389108;8.5193151;;;;cafe;Olive;Mo-Sa 08:00-22:00;
6657342923;node;47.3867746;8.5207474;;;;fast_food;Kantine im 5i;Mo-Fr 09:00-16:00;
6662057268;node;47.3786072;8.5344739;8004;Europaallee;12;restaurant;Nooba;Mo-Sa 11:00-23:00;
6680755287;node;47.3826361;8.5001788;;;;restaurant;Al Mouchtar;"Mo-Fr 10:30-20:00; Sa,Su 11:00-20:00";
6680755386;node;47.3840078;8.5318712;8005;Fierzgasse;22;restaurant;Afghan Anar;"Mo-Fr 11:30-23:00; Sa 18:00-23:30; Su off";afghan
6699774802;node;47.3261117;8.5141004;;;;cafe;GZ Bistro;"Tu-Fr 09:00-11:00,14:00-18:00; Sa 09:00-15:00";
6709438962;node;47.3724963;8.5269122;8004;Birmensdorferstrasse;21;cafe;Café Zum Walter;"Mo-Fr 06:30-17:00; Sa 08:00-17:00; Su 08:00-16:00";
6718218799;node;47.375049;8.543749;;;;fast_food;Zürich Fried Chicken;;chicken
6731339797;node;47.3926029;8.4915929;;;;cafe;POT Altstetten;Mo-Fr 11:00-17:00;
6761865567;node;47.3791748;8.5321558;8004;Europaallee;48;restaurant;Miss Miu;"Mo-Th 11:00-23:00; Fr,Sa 10:00-24:00; Su 12:00-23:00";korean
6765623991;node;47.3812815;8.531395;8005;Zollstrasse;80;restaurant;Spritzwerk;"Mo-Fr 11:30-14:00, 17:30-23:00; Sa 17:30-23:00";
6765644326;node;47.3802884;8.5344583;8005;Zollstrasse;37;restaurant;Zur Werkstadt;"Tu-Fr 11:30-23:59; Sa 14:00-23:59";
6819291454;node;47.4131275;8.5452264;;;;fast_food;Franco's Pizza Service;"Mo-Th 11:00-14:00,17:00-22:30; Fr 11:00-14:00,17:00-22:30; Sa 11:00-13:30,17:00-22:30; Su 17:00-22:00";pizza
6828843870;node;47.3774336;8.5127223;8004;Zypressenstrasse;49;restaurant;Endi;"Mo-Th 11:30-14:30,17:30-23:00; Fr 11:30-24:00; Sa 13:00-24:00; Su 16:00-22:00";burger
6830405407;node;47.3667951;8.545198;8001;Bellevueplatz;2;fast_food;Dunkin';;"donut;coffee_shop"
6830405408;node;47.3682436;8.5450622;;;;restaurant;Williams ButchersTable;"Mo-Fr 11:00-14:00,17:00-24:00; Sa 11:00-24:00";steak_house
6842658701;node;47.3831172;8.5301389;8005;Langstrasse;213;restaurant;Thali House;Mo-Su 11:00-21:45;indian
6845207024;node;47.3723412;8.5390176;;;;cafe;Kafi Augustin;;
6845226406;node;47.3587116;8.5856347;;;;cafe;Honold;"Mo-Fr 08:00-18:30; Sa 08:00-18:30; Su off";
6864254158;node;47.3742749;8.5219557;8004;Badenerstrasse;155;fast_food;Roots of Himalaya;;
6872075030;node;47.3810005;8.5353465;;;;restaurant;il bistrò;Mo-Fr 07:30-16:00;
6872712585;node;47.3640853;8.5300596;8002;;;cafe;Zytlos;Tu, Fr 11:30-17:30;
6911864195;node;47.3770319;8.5323997;;;;fast_food;Meze;;
6937911085;node;47.3773015;8.5340138;8004;Lagerstrasse;12;cafe;Radix Espresso Bar;"Mo-Fr 07:00-17:00; Sa 09:00-17:00";coffee_shop
6969551971;node;47.3868032;8.5363403;;;;cafe;Schigu Kafi;Tu-Fr 10:30-12:00,13:30-17:00;
6973974585;node;47.3765151;8.5140257;;;;cafe;Black & Blaze coffee roasting company;Mo-Fr 07:15-14:00;
6989685409;node;47.3805056;8.5341527;8005;Josefstrasse;13;cafe;Il Baretto;"Mo-Sa 07:00-21:00; PH,Su 08:00-17:00";coffee_shop
7030925314;node;47.3746758;8.5435796;;Schmidgasse;6;restaurant;MyVi's;"Mo-Fr 11:00-14:00, 17:00-23:00; Sa 17:30-23:30";vietnamese
7038861915;node;47.3783222;8.5268042;;Langstrasse;97;pub;Aladin;24. Jul;
7044127785;node;47.4020655;8.4973963;;;;restaurant;Höngger Oriental Restarant;Mo-Sa 10:00-22:00;
7047102766;node;47.3763367;8.5475026;;;;restaurant;Dozentenfoyer;Mo-Fr 09:00-14:30;
7055101045;node;47.3848545;8.5485426;;;;restaurant;Zawan;;thai
7064004373;node;47.3751013;8.5285248;8004;Bäckerstrasse;43;fast_food;Zürich Fried Chicken;;"burger;chicken"
7064621386;node;47.4092721;8.547298;8050;Tramstrasse;17;restaurant;Börni's Beizli;Mo-Sa 11:00-14:30, 17:30-23:00;german
7068727783;node;47.3634656;8.5368696;;;;fast_food;Glacestand;;"ice_cream;coffee_shop"
7068835770;node;47.3627562;8.536994;;Rentenanstalt;;fast_food;Glacestand;;ice_cream
7151469199;node;47.388417;8.4726311;;;;cafe;Loogarten;"Mo 14:00-17:30; Tu-Fr 09:00-11:00,14:00-17:30; Oct-Apr: Su 14:00-17:30";
7204648136;node;47.3818826;8.5334773;8005;Konradstrasse;71;restaurant;NA081;Mo-Fr 11:30-13:30, Mo-Th 18:00-22:00, Fr-Su 18:00-22:30;italian
7204657040;node;47.3729171;8.5277003;8004;Birmensdorferstrasse;5;restaurant;Gaijin Izakaya;Mo-Fr 11:30-14:00, Mo-Su 18:00-24:00;japanese
7204669291;node;47.3737738;8.5138059;;Aemtlerstrasse;86;restaurant;Tapas & Friends;;
7204692786;node;47.3749599;8.5287039;8004;Bäckerstrasse;39;restaurant;Bund 39;Mo-Sa 11:30-14:00, 17:30-22:30;chinese
7245143002;node;47.3933418;8.5121558;8005;Hardturmstrasse;161;restaurant;Westhive Kitchen;Mo-Fr 08:00-18:00;regional
7248209926;node;47.3681744;8.5360515;;;;cafe;lo spaccio;;
7248234389;node;47.3446149;8.5332975;;;;fast_food;Wollyhood;;
7248235271;node;47.3774616;8.5138646;8004;Badenerstrasse;294;pub;Billiard Center Zypresse;Su-Th 15:00-00:00, Fr-Sa 15:00-25:00;
7279102685;node;47.4159991;8.5605055;8052;Fernsehstrasse;01. Apr;restaurant;SRF Live Restaurant & Bar;Mo-Su 08:30-20:45;
7285456659;node;47.3876483;8.5174879;8005;Pfingstweidstrasse;9;cafe;Starbucks;"Mo-Fr 06:30-18:00; Sa 08:30-18:00; So 08:30-19:00";coffee_shop
7294227200;node;47.3887176;8.5202015;8005;Hardstrasse;259;fast_food;Più To Go;;"pizza;italian"
7319870334;node;47.3767548;8.4882098;;;;restaurant;Ioannis;"PH,We-Su 11:00-23:00; Mo,Tu off";
7439589787;node;47.3678817;8.534686;8002;Stockerstrasse;42;cafe;Carasso Boutique & Barista Café;"Mo-Fr 07:30-17:00; Sa 10:00-14:00; PH closed";
7524628336;node;47.4105882;8.543028;8050;Hofwiesenstrasse;350;fast_food;Kaimug;"Mo-Fr 10:30-19:00, Sa 10:30-18:00; PH off";thai
7524628337;node;47.4106346;8.5429989;8050;Hofwiesenstrasse;350;fast_food;Hitzberger;Mo-Fr 08:00-20:00, Sa 08:00-18:00;
7531078063;node;47.3786;8.52572;;Brauerstrasse;58;cafe;Miró Manufactura de café;"Mo-Fr 08:00-17:00; Sa-Su 09:00-17:00";
7537198472;node;47.3666846;8.5487587;8001;Stadelhoferstrasse;8;cafe;Caffè Spettacolo;Mo-Fr 06:00-19:00, Sa-Su 07:00-18:00;coffee_shop
7540140384;node;47.3769606;8.540158;8001;Bahnhofplatz;15;fast_food;Nordsee;;seafood
7547992161;node;47.376146;8.5372426;8001;Löwenstrasse;49;cafe;Sprüngli Café-Bar;"Mo-Fr 07:30-18:00; Sa 08:00-18:00";
7574831549;node;47.368721;8.5243812;8003;Manessestrasse;32;restaurant;Lola's Restaurant;"Th-Sa 18:00-23:00; Su 12:30-21:00";peruvian
7578000581;node;47.388899;8.5203297;8005;Hardstrasse;261;restaurant;Kai Sushi;"Mo-Fr 11:30-14:00, 17:30-23:00; Sa-Su 17:30-23:00";sushi
7580002088;node;47.3759992;8.5376892;;;;fast_food;Francis;"Mo-Sa 11:00-19:00; PH off";sausage
7580656369;node;47.3860799;8.5171898;8005;Maagplatz;5;restaurant;Clouds;;
7624048785;node;47.3691184;8.5209436;8003;Zurlindenstrasse;49;cafe;Schmiede;;lebanese
7655574678;node;47.3789633;8.5409353;8001;Museumstrasse;2;cafe;Bistro Spitz;"Tu,We,Fr 10:00-17:00; Th 10:00-18:00; Sa,Su 10:00-17:00";
7667137385;node;47.3888751;8.4888;;;;fast_food;Tibetian Food;"Mo-Fr 11:30-14:30,17:00-21:30; Sa 12:00-21:30";tibetan
7700425496;node;47.3405645;8.5299409;8038;Albisstrasse;84;restaurant;Tibet Stubä;Mo-Fr 11:30-14:00, Tu-Fr 17:00-20:00, Sa 16:00-20:00;tibetan
